user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,session_last_30d,avg_time_on_app,session_conversion_rate,activity_trend_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,account_age_days,was_referred,loyalty_status,age,city,engagement_score,cluster,segment
R04274,0,1,0.0,1,1,3,4,290.97,16.17,18,51.129999999999995,13.978,1.083,0.444,0.556,0.278,6.0,119.0,0.0,0.25,5,2,1,2.67,275,0,Bronze,62,Lagos,2.95,0.0,At-Risk
R04275,0,24,0.0,0,1,2,6,307.43,16.18,19,7.89,14.16,1.1,0.211,0.316,0.368,2.0,83.5,0.0,0.333,2,2,2,2.0,279,0,Bronze,34,Nairobi,2.0,0.0,At-Risk
R04276,0,16,0.0,0,2,6,7,428.21,22.54,19,46.260000000000005,16.458,1.205,0.526,0.368,0.263,5.0,51.2,0.4,0.286,3,4,4,3.67,385,0,Platinum,38,Cairo,3.6,3.0,Loyal Riders
R04277,0,46,0.0,0,0,1,2,252.58,18.04,14,0.0,14.236,1.171,0.714,0.071,0.357,3.0,55.0,0.333,0.0,1,1,1,1.0,153,0,Gold,35,Nairobi,1.0,1.0,Dormant
R04278,0,35,0.0,0,0,2,4,279.46,17.47,16,0.0,14.97,1.1,0.562,0.25,0.188,6.0,68.0,0.333,0.0,1,1,1,1.0,514,1,Gold,31,Nairobi,1.0,1.0,Dormant
R04279,0,5,0.0,1,3,4,7,620.97,21.41,29,45.89,16.74,1.179,0.345,0.241,0.207,3.0,36.0,0.333,0.6,4,5,5,4.67,169,0,Bronze,32,Cairo,4.6,2.0,Champions
R04281,0,10,0.0,0,1,3,4,499.4,19.21,26,7.85,16.13,1.115,0.385,0.231,0.269,5.0,57.6,0.0,0.25,3,2,5,3.33,272,0,Silver,48,Cairo,3.15,2.0,Champions
R04282,0,18,0.0,0,1,1,3,257.86,15.17,17,11.06,13.442,1.053,0.588,0.412,0.294,9.0,52.667,0.333,0.5,2,2,1,1.67,621,0,Platinum,39,Lagos,1.75,0.0,At-Risk
R04283,0,2,0.0,1,1,5,5,363.13,16.51,22,20.49,14.325,1.118,0.409,0.273,0.364,3.0,43.333,0.0,0.167,5,2,3,3.33,122,0,Bronze,43,Nairobi,3.45,0.0,At-Risk
R04285,0,1,0.0,1,3,4,8,412.49,17.19,24,69.32,14.525,1.092,0.333,0.167,0.292,5.0,30.4,0.0,0.6,5,5,4,4.67,385,1,Silver,37,Nairobi,4.75,2.0,Champions
R04286,0,6,0.0,1,2,4,5,323.88,17.99,18,51.187,15.15,1.144,0.111,0.333,0.444,5.0,96.6,0.2,0.4,4,4,2,3.33,592,1,Bronze,50,Cairo,3.5,0.0,At-Risk
R04288,0,29,0.0,0,1,3,4,470.17,18.81,25,11.14,14.677,1.148,0.36,0.24,0.24,4.0,80.0,0.0,0.25,2,2,5,3.0,388,0,Bronze,42,Nairobi,2.75,1.0,Dormant
R04289,0,4,0.0,1,1,4,6,302.9,16.83,18,8.69,14.055,1.15,0.278,0.056,0.167,4.0,194.5,0.0,0.2,5,2,2,3.0,105,0,Bronze,57,Nairobi,3.2,0.0,At-Risk
R04290,0,6,0.0,1,2,3,6,292.88,12.73,23,20.61,11.452,1.065,0.304,0.304,0.348,1.0,5.0,0.0,0.5,4,4,2,3.33,163,0,Bronze,37,Lagos,3.5,0.0,At-Risk
R04291,0,4,0.0,1,2,4,4,381.47,17.34,22,28.607999999999997,14.724,1.114,0.273,0.682,0.136,4.0,65.25,0.0,0.4,5,4,3,4.0,436,1,Silver,24,Lagos,4.15,2.0,Champions
R04292,0,34,0.0,0,0,2,5,323.54,21.57,15,0.0,16.588,1.14,0.267,0.4,0.267,9.0,37.111,0.0,0.0,1,1,2,1.33,424,0,Bronze,56,Nairobi,1.25,1.0,Dormant
R04293,0,22,0.0,0,1,4,6,538.1,22.42,24,25.888,16.607,1.25,0.375,0.458,0.375,4.0,84.5,0.25,0.2,2,2,5,3.0,223,0,Bronze,47,Cairo,2.75,2.0,Champions
R04294,1,18,0.0,0,1,2,3,302.12,18.88,16,30.238,16.621,1.094,0.188,0.5,0.5,6.0,177.0,0.167,0.333,2,2,2,2.0,361,0,Bronze,29,Lagos,2.0,1.0,Dormant
R04295,0,33,0.0,0,0,3,3,502.65,17.33,29,0.0,14.651,1.1,0.414,0.241,0.276,5.0,140.6,0.2,0.0,1,1,5,2.33,648,1,Silver,29,Cairo,2.0,1.0,Dormant
R04296,0,5,0.0,1,3,5,8,465.57,17.24,27,48.376000000000005,15.186,1.074,0.444,0.222,0.296,5.0,41.8,0.2,0.5,4,5,5,4.67,647,1,Bronze,29,Cairo,4.6,2.0,Champions
R04297,0,23,0.0,0,2,5,5,365.34,17.4,21,44.468,13.654,1.176,0.238,0.286,0.143,5.0,166.4,0.0,0.333,2,4,3,3.0,85,0,Silver,39,Nairobi,2.95,0.0,At-Risk
R04300,0,13,0.0,0,4,5,8,270.43,19.32,14,62.166,15.249,1.157,0.286,0.5,0.357,4.0,162.25,0.5,0.667,3,5,1,3.0,478,1,Silver,53,Lagos,3.2,0.0,At-Risk
R04301,0,3,0.0,1,1,4,5,375.3,18.77,20,11.23,15.99,1.075,0.4,0.2,0.25,2.0,34.0,0.0,0.2,5,2,3,3.33,87,0,Silver,34,Cairo,3.45,0.0,At-Risk
R04302,0,45,0.0,0,0,1,2,341.98,18.0,19,0.0,14.801,1.142,0.316,0.211,0.263,9.0,37.222,0.0,0.0,1,1,2,1.33,471,0,Silver,29,Nairobi,1.25,1.0,Dormant
R04303,0,26,0.0,0,2,2,3,468.13,23.41,20,22.182,16.894,1.235,0.25,0.6,0.4,2.0,13.0,0.0,0.667,2,4,5,3.67,724,0,Bronze,42,Lagos,3.45,2.0,Champions
R04304,0,1,0.0,1,3,6,7,328.79,20.55,16,45.09,17.139,1.094,0.375,0.25,0.375,4.0,27.25,0.5,0.429,5,5,2,4.0,401,1,Bronze,18,Lagos,4.25,3.0,Loyal Riders
R04305,0,3,0.0,1,3,4,5,320.34,24.64,13,109.41,17.235,1.262,0.231,0.385,0.308,7.0,35.714,0.0,0.6,5,5,2,4.0,349,0,Bronze,37,Nairobi,4.25,2.0,Champions
R04306,0,17,0.0,0,1,2,6,360.2,18.96,19,20.97,15.257,1.147,0.263,0.158,0.158,3.0,100.0,0.0,0.333,2,2,3,2.33,553,0,Bronze,33,Cairo,2.25,1.0,Dormant
R04307,0,7,0.0,0,6,9,13,400.37,14.3,28,94.474,13.635,1.032,0.179,0.214,0.357,4.0,35.25,0.25,0.6,4,5,4,4.33,536,1,Bronze,48,Nairobi,4.35,0.0,At-Risk
R04308,0,38,0.0,0,0,1,4,245.98,17.57,14,0.0,15.584,1.064,0.357,0.429,0.143,7.0,113.286,0.286,0.0,1,1,1,1.0,437,0,Silver,47,Nairobi,1.0,1.0,Dormant
R04309,0,17,0.0,0,1,2,4,311.91,16.42,19,8.21,13.809,1.158,0.316,0.158,0.263,5.0,42.0,0.0,0.333,2,2,2,2.0,593,0,Silver,29,Nairobi,2.0,1.0,Dormant
R04310,0,62,0.0,0,0,0,2,282.12,17.63,16,0.0,15.289,1.125,0.188,0.125,0.25,5.0,97.4,0.2,0.0,1,1,1,1.0,218,0,Bronze,28,Nairobi,1.0,1.0,Dormant
R04311,0,14,0.0,0,2,4,4,328.14,17.27,19,26.49,15.206,1.095,0.263,0.316,0.421,3.0,84.0,0.0,0.4,3,4,2,3.0,279,0,Bronze,32,Nairobi,3.1,0.0,At-Risk
R04313,0,2,0.0,2,3,3,6,341.46,14.85,23,74.376,12.581,1.104,0.261,0.391,0.348,5.0,56.4,0.6,0.75,5,5,2,4.0,98,0,Bronze,37,Nairobi,4.25,0.0,At-Risk
R04315,0,23,0.0,0,1,2,4,377.3,16.4,23,7.78,13.608,1.157,0.304,0.435,0.217,6.0,110.5,0.333,0.333,2,2,3,2.33,147,0,Silver,30,Lagos,2.25,1.0,Dormant
R04316,0,3,0.0,1,3,6,9,481.18,20.05,24,46.71,16.58,1.121,0.375,0.625,0.333,5.0,68.2,0.2,0.429,5,5,5,5.0,388,1,Bronze,19,Lagos,5.0,2.0,Champions
R04317,0,5,0.0,1,1,1,5,386.51,16.8,23,12.27,13.636,1.126,0.478,0.522,0.217,3.0,78.333,0.0,0.5,4,2,3,3.0,353,0,Silver,27,Lagos,3.05,0.0,At-Risk
R04318,0,67,0.0,0,0,0,3,523.13,23.78,22,0.0,18.109,1.168,0.409,0.136,0.318,5.0,48.2,0.0,0.0,1,1,5,2.33,232,1,Bronze,45,Cairo,2.0,1.0,Dormant
R04319,0,13,0.0,0,4,5,5,597.35,23.89,25,69.303,17.254,1.22,0.4,0.64,0.24,3.0,75.667,0.0,0.667,3,5,5,4.33,656,1,Bronze,33,Lagos,4.2,2.0,Champions
R04320,0,3,0.0,1,3,4,6,568.6,21.87,26,139.142,16.966,1.196,0.269,0.308,0.385,6.0,153.167,0.333,0.6,5,5,5,5.0,365,0,Silver,25,Nairobi,5.0,2.0,Champions
R04321,0,7,0.0,0,2,5,5,400.38,16.68,24,22.270000000000003,15.228,1.033,0.458,0.25,0.375,4.0,103.5,0.75,0.333,4,4,4,4.0,515,0,Gold,44,Cairo,4.0,3.0,Loyal Riders
R04322,0,61,0.0,0,0,0,2,190.31,17.3,11,0.0,15.397,1.055,0.273,0.364,0.182,3.0,145.0,0.0,0.0,1,1,1,1.0,460,1,Bronze,45,Nairobi,1.0,1.0,Dormant
R04323,0,2,0.0,3,3,5,6,318.75,15.94,20,45.99,13.241,1.115,0.65,0.15,0.25,3.0,365.333,0.333,0.5,5,5,2,4.0,443,1,Bronze,47,Nairobi,4.25,3.0,Loyal Riders
R04324,0,5,0.0,1,2,6,8,387.32,18.44,21,35.791,14.444,1.148,0.667,0.333,0.333,4.0,147.5,0.25,0.286,4,4,3,3.67,523,0,Gold,42,Nairobi,3.75,3.0,Loyal Riders
R04325,0,28,0.0,0,1,1,2,394.35,17.93,22,15.99,15.79,1.095,0.318,0.455,0.273,3.0,83.333,0.0,0.5,2,2,3,2.33,729,0,Bronze,31,Cairo,2.25,0.0,At-Risk
R04326,0,0,0.0,1,4,6,9,401.47,19.12,21,74.209,16.127,1.138,0.238,0.143,0.19,7.0,62.714,0.0,0.571,5,5,4,4.67,601,0,Bronze,33,Cairo,4.75,2.0,Champions
R04327,0,12,0.0,0,2,3,4,362.83,15.12,24,36.45,14.163,1.042,0.292,0.333,0.208,2.0,9.0,0.0,0.5,3,4,3,3.33,615,0,Silver,28,Lagos,3.35,0.0,At-Risk
R04328,0,10,0.0,0,1,3,3,389.55,18.55,21,16.05,15.905,1.086,0.238,0.286,0.381,8.0,350.625,0.0,0.25,3,2,3,2.67,420,0,Bronze,36,Cairo,2.65,0.0,At-Risk
R04329,0,18,0.0,0,1,1,1,201.62,15.51,13,15.14,14.592,1.031,0.538,0.462,0.308,5.0,28.6,0.4,0.5,2,2,1,1.67,661,1,Gold,33,Lagos,1.75,0.0,At-Risk
R04330,0,7,0.0,0,1,1,3,198.35,15.26,13,23.808,14.207,1.038,0.308,0.308,0.462,5.0,23.0,0.2,0.5,4,2,1,2.33,656,0,Silver,47,Lagos,2.55,0.0,At-Risk
R04331,0,26,0.0,0,2,4,8,480.63,16.02,30,27.130000000000003,14.214,1.08,0.233,0.233,0.233,8.0,325.125,0.0,0.4,2,4,5,3.67,523,1,Bronze,26,Cairo,3.45,0.0,At-Risk
R04332,0,16,0.0,0,1,4,5,365.58,18.28,20,16.82,16.518,1.1,0.1,0.35,0.25,2.0,127.0,0.5,0.2,3,2,3,2.67,90,0,Silver,24,Nairobi,2.65,1.0,Dormant
R04333,0,9,0.0,0,2,2,2,200.99,18.27,11,20.32,15.576,1.082,0.182,0.273,0.182,5.0,7.0,0.2,0.667,4,4,1,3.0,530,1,Silver,30,Lagos,3.25,0.0,At-Risk
R04334,0,18,0.0,0,1,2,4,521.71,24.84,21,13.83,18.092,1.286,0.333,0.476,0.238,5.0,107.2,0.0,0.333,2,2,5,3.0,214,1,Bronze,31,Lagos,2.75,2.0,Champions
R04335,0,17,0.0,0,1,1,2,363.07,20.17,18,21.266,16.708,1.161,0.222,0.5,0.222,6.0,56.833,0.167,0.5,2,2,3,2.33,322,0,Silver,18,Lagos,2.25,1.0,Dormant
R04336,0,1,0.0,1,2,3,3,321.95,23.0,14,21.72,17.542,1.221,0.214,0.643,0.571,5.0,351.0,0.2,0.5,5,4,2,3.67,307,0,Bronze,24,Lagos,3.9,2.0,Champions
R04338,0,56,0.0,0,0,1,1,304.45,20.3,15,0.0,16.839,1.133,0.733,0.133,0.4,3.0,35.667,0.333,0.0,1,1,2,1.33,129,0,Gold,41,Cairo,1.25,1.0,Dormant
R04339,1,5,0.0,1,2,2,5,550.07,17.74,31,38.64,15.074,1.142,0.226,0.581,0.387,10.0,91.3,0.1,0.667,4,4,5,4.33,450,0,Silver,30,Lagos,4.25,2.0,Champions
R04340,0,34,0.0,0,0,1,4,328.31,17.28,19,0.0,15.106,1.1,0.368,0.211,0.474,7.0,249.0,0.429,0.0,1,1,2,1.33,527,0,Silver,33,Cairo,1.25,1.0,Dormant
R04341,0,5,0.0,1,2,3,5,389.17,15.57,25,15.05,13.47,1.104,0.2,0.44,0.16,7.0,99.714,0.286,0.5,4,4,3,3.67,78,0,Silver,21,Lagos,3.75,0.0,At-Risk
R04342,0,48,0.0,0,0,2,3,319.69,16.83,19,0.0,14.258,1.121,0.211,0.158,0.263,2.0,272.5,0.5,0.0,1,1,2,1.33,234,0,Bronze,56,Cairo,1.25,1.0,Dormant
R04343,0,5,0.0,1,2,3,4,253.8,14.93,17,30.889000000000003,13.625,1.065,0.294,0.529,0.235,8.0,96.625,0.25,0.5,4,4,1,3.0,522,0,Bronze,34,Lagos,3.25,0.0,At-Risk
R04344,0,74,0.0,0,0,0,2,229.74,16.41,14,0.0,13.656,1.114,0.214,0.357,0.214,4.0,141.25,0.0,0.0,1,1,1,1.0,203,0,Bronze,29,Nairobi,1.0,1.0,Dormant
R04345,0,24,0.0,0,2,3,6,433.37,19.7,22,80.719,15.278,1.232,0.409,0.318,0.409,6.0,59.0,0.0,0.5,2,4,4,3.33,431,1,Silver,28,Cairo,3.2,2.0,Champions
R04346,0,9,0.0,0,3,6,7,450.1,21.43,21,43.23,17.504,1.133,0.238,0.333,0.286,2.0,62.0,0.5,0.429,4,5,4,4.33,250,1,Bronze,34,Nairobi,4.35,2.0,Champions
R04347,0,14,0.0,0,1,5,7,387.03,16.13,24,8.08,13.566,1.112,0.333,0.583,0.542,7.0,44.429,0.0,0.167,3,2,3,2.67,372,0,Silver,21,Lagos,2.65,0.0,At-Risk
R04348,0,16,0.0,0,1,1,3,327.01,21.8,15,15.17,16.329,1.2,0.733,0.533,0.267,9.0,96.333,0.667,0.5,3,2,2,2.33,217,1,Platinum,34,Lagos,2.4,3.0,Loyal Riders
R04349,0,22,0.0,0,1,2,5,475.3,19.01,25,13.11,15.809,1.16,0.28,0.36,0.52,6.0,190.167,0.0,0.333,2,2,5,3.0,274,0,Bronze,21,Lagos,2.75,2.0,Champions
R04350,0,21,0.0,0,2,2,6,460.38,20.93,22,50.944,16.531,1.195,0.318,0.227,0.455,5.0,79.8,0.2,0.667,2,4,4,3.33,451,1,Bronze,37,Cairo,3.2,2.0,Champions
R04351,0,14,0.0,0,3,6,11,421.27,17.55,24,39.44,14.75,1.108,0.292,0.167,0.208,3.0,61.333,0.0,0.429,3,5,4,4.0,316,0,Bronze,35,Nairobi,3.95,2.0,Champions
R04352,0,2,0.0,1,3,7,8,437.33,17.49,25,61.486,14.741,1.104,0.24,0.2,0.48,4.0,126.25,0.25,0.375,5,5,4,4.67,531,1,Bronze,46,Nairobi,4.75,2.0,Champions
R04353,0,4,0.0,1,2,4,6,441.12,23.22,19,30.74,17.493,1.242,0.263,0.316,0.368,5.0,58.8,0.2,0.4,5,4,4,4.33,463,0,Bronze,40,Cairo,4.4,2.0,Champions
R04355,0,31,0.0,0,0,6,7,263.97,14.66,18,0.0,13.626,1.05,0.333,0.389,0.222,4.0,48.75,0.0,0.0,1,1,1,1.0,294,0,Silver,36,Lagos,1.0,1.0,Dormant
R04356,1,10,0.0,0,1,3,4,318.59,15.93,20,9.94,13.184,1.125,0.25,0.25,0.3,10.0,41.3,0.1,0.25,3,2,2,2.33,464,0,Bronze,39,Nairobi,2.4,0.0,At-Risk
R04357,0,3,0.0,1,4,7,8,404.49,18.39,22,77.23,15.887,1.091,0.409,0.318,0.364,6.0,110.5,0.0,0.5,5,5,4,4.67,369,0,Bronze,49,Lagos,4.75,2.0,Champions
R04358,0,12,0.0,0,1,1,1,347.21,20.42,17,56.489999999999995,16.124,1.165,0.471,0.529,0.059,7.0,76.714,0.143,0.5,3,2,3,2.67,253,0,Bronze,57,Lagos,2.65,2.0,Champions
R04359,0,14,0.0,0,3,5,6,417.13,17.38,24,58.628,14.926,1.104,0.417,0.292,0.333,7.0,193.143,0.0,0.5,3,5,4,4.0,160,0,Bronze,24,Cairo,3.95,2.0,Champions
R04360,0,7,0.0,0,2,2,6,341.15,17.06,20,38.361999999999995,14.816,1.115,0.25,0.3,0.4,2.0,69.5,0.0,0.667,4,4,2,3.33,436,0,Bronze,40,Cairo,3.5,0.0,At-Risk
R04361,0,32,0.0,0,0,2,3,220.4,15.74,14,0.0,13.296,1.136,0.214,0.286,0.214,3.0,27.333,0.0,0.0,1,1,1,1.0,211,1,Bronze,40,Lagos,1.0,1.0,Dormant
R04362,0,9,0.0,0,1,2,3,488.2,24.41,20,16.25,18.209,1.26,0.3,0.2,0.25,2.0,23.0,0.5,0.333,4,2,5,3.67,390,0,Bronze,31,Cairo,3.55,2.0,Champions
R04363,0,18,0.0,0,2,4,5,351.56,19.53,18,23.56,16.769,1.117,0.167,0.167,0.167,7.0,37.571,0.0,0.4,2,4,3,3.0,533,0,Bronze,29,Nairobi,2.95,0.0,At-Risk
R04364,0,14,0.0,0,4,6,8,401.67,19.13,21,57.35,15.676,1.162,0.143,0.524,0.238,5.0,157.8,0.2,0.571,3,5,4,4.0,217,1,Bronze,26,Lagos,3.95,2.0,Champions
R04365,0,3,0.0,1,3,4,5,360.28,17.16,21,45.644000000000005,14.303,1.157,0.19,0.429,0.19,7.0,110.286,0.143,0.6,5,5,3,4.33,661,0,Bronze,33,Lagos,4.5,2.0,Champions
R04366,0,6,0.0,1,2,4,6,379.09,21.06,18,36.954,15.949,1.239,0.167,0.222,0.167,8.0,51.0,0.0,0.4,4,4,3,3.67,327,0,Silver,48,Nairobi,3.75,2.0,Champions
R04367,0,4,0.0,1,3,6,6,337.11,18.73,18,61.209999999999994,16.296,1.1,0.5,0.389,0.167,6.0,81.833,0.667,0.429,5,5,2,4.0,160,0,Gold,38,Lagos,4.25,3.0,Loyal Riders
R04368,0,20,0.0,0,1,1,5,350.09,15.91,22,11.02,13.728,1.127,0.318,0.182,0.273,4.0,50.0,0.0,0.5,2,2,3,2.33,345,1,Bronze,28,Nairobi,2.25,0.0,At-Risk
R04369,0,11,0.0,0,2,3,3,514.15,18.36,28,37.633,15.479,1.125,0.25,0.5,0.286,6.0,76.667,0.0,0.5,3,4,5,4.0,617,0,Silver,26,Lagos,3.85,2.0,Champions
R04370,0,27,0.0,0,1,2,4,292.64,17.21,17,59.684999999999995,14.158,1.141,0.176,0.588,0.294,6.0,27.667,0.0,0.333,2,2,2,2.0,728,0,Bronze,46,Lagos,2.0,1.0,Dormant
R04371,0,64,0.0,0,0,0,2,328.97,18.28,18,0.0,15.1,1.15,0.278,0.222,0.333,10.0,119.2,0.1,0.0,1,1,2,1.33,508,0,Bronze,33,Nairobi,1.25,1.0,Dormant
R04372,1,1,0.0,1,3,7,14,597.45,22.13,27,90.34,16.286,1.222,0.667,0.333,0.222,3.0,84.333,0.333,0.375,5,5,5,5.0,660,1,Platinum,48,Cairo,5.0,3.0,Loyal Riders
R04373,0,8,0.0,0,2,2,4,242.65,20.22,12,65.85000000000001,15.473,1.208,0.25,0.25,0.417,9.0,181.556,0.111,0.667,4,4,1,3.0,111,0,Silver,39,Cairo,3.25,0.0,At-Risk
R04374,0,11,0.0,0,3,8,11,502.55,16.75,30,57.25999999999999,14.303,1.11,0.233,0.333,0.3,6.0,44.5,0.0,0.333,3,5,5,4.33,133,0,Bronze,28,Cairo,4.2,2.0,Champions
R04376,0,34,0.0,0,0,2,5,476.14,19.84,24,0.0,16.906,1.112,0.625,0.208,0.25,4.0,18.25,0.0,0.0,1,1,5,2.33,696,1,Gold,32,Cairo,2.0,1.0,Dormant
R04378,0,19,0.0,0,4,4,5,287.98,19.2,15,61.86,15.421,1.12,0.267,0.133,0.333,8.0,193.5,0.0,0.8,2,5,1,2.67,346,0,Bronze,36,Cairo,2.8,0.0,At-Risk
R04379,1,52,0.0,0,0,2,3,505.39,22.97,22,0.0,17.354,1.214,0.318,0.273,0.182,5.0,11.2,0.2,0.0,1,1,5,2.33,730,1,Bronze,40,Cairo,2.0,1.0,Dormant
R04380,0,23,0.0,0,2,6,10,416.23,17.34,24,18.8,14.336,1.154,0.292,0.417,0.208,2.0,8.5,0.5,0.286,2,4,4,3.33,610,0,Bronze,39,Lagos,3.2,3.0,Loyal Riders
R04381,0,24,0.0,0,1,4,6,338.89,16.94,20,25.824,14.71,1.105,0.25,0.45,0.2,3.0,161.667,0.0,0.2,2,2,2,2.0,630,0,Bronze,55,Lagos,2.0,1.0,Dormant
R04382,0,33,0.0,0,0,2,3,239.95,14.11,17,0.0,12.176,1.082,0.412,0.529,0.176,4.0,186.0,0.0,0.0,1,1,1,1.0,382,0,Bronze,41,Cairo,1.0,1.0,Dormant
R04383,0,38,0.0,0,0,2,6,409.03,17.78,23,0.0,14.193,1.135,0.174,0.217,0.435,4.0,21.25,0.0,0.0,1,1,4,2.0,623,1,Bronze,37,Cairo,1.75,1.0,Dormant
R04384,0,1,0.0,1,2,2,3,308.51,19.28,16,25.4,15.829,1.15,0.25,0.125,0.188,4.0,76.0,0.5,0.667,5,4,2,3.67,499,1,Bronze,36,Nairobi,3.9,3.0,Loyal Riders
R04385,0,29,0.0,0,1,5,7,286.59,19.11,15,15.33,16.121,1.113,0.267,0.2,0.333,2.0,47.0,0.0,0.167,2,2,1,1.67,511,1,Bronze,40,Nairobi,1.75,1.0,Dormant
R04386,0,16,0.0,0,1,1,5,498.43,19.94,25,14.03,15.548,1.128,0.36,0.44,0.32,6.0,49.833,0.0,0.5,3,2,5,3.33,550,1,Bronze,43,Lagos,3.15,2.0,Champions
R04387,0,1,0.0,2,2,4,8,456.09,19.83,23,45.67,15.74,1.174,0.261,0.217,0.261,6.0,40.5,0.0,0.4,5,4,4,4.33,637,1,Bronze,28,Nairobi,4.4,2.0,Champions
R04388,0,37,0.0,0,0,4,8,401.69,16.07,25,0.0,12.853,1.176,0.2,0.44,0.16,2.0,63.5,0.0,0.0,1,1,4,2.0,237,0,Bronze,31,Lagos,1.75,1.0,Dormant
R04389,0,69,0.0,0,0,0,2,327.96,17.26,19,0.0,15.319,1.074,0.474,0.368,0.421,7.0,13.0,0.0,0.0,1,1,2,1.33,473,1,Bronze,42,Nairobi,1.25,1.0,Dormant
R04390,1,2,0.0,3,3,5,5,385.93,20.31,19,42.17,15.441,1.242,0.316,0.158,0.316,8.0,313.0,0.25,0.5,5,5,3,4.33,66,0,Silver,66,Nairobi,4.5,2.0,Champions
R04391,0,7,0.0,0,3,3,6,279.89,17.49,16,76.03099999999999,15.127,1.112,0.312,0.375,0.438,9.0,259.111,0.333,0.75,4,5,1,3.33,127,1,Bronze,36,Cairo,3.6,0.0,At-Risk
R04392,0,9,0.0,0,2,2,3,363.52,17.31,21,28.57,15.074,1.133,0.095,0.381,0.333,5.0,396.2,0.2,0.667,4,4,3,3.67,229,1,Silver,32,Lagos,3.75,0.0,At-Risk
R04393,0,4,0.0,1,2,2,2,111.06,15.87,7,18.26,12.65,1.214,0.429,0.0,0.0,3.0,73.333,0.0,0.667,5,4,1,3.33,217,1,Silver,48,Nairobi,3.65,0.0,At-Risk
R04394,0,46,0.0,0,0,1,2,243.69,18.75,13,0.0,15.261,1.138,0.308,0.538,0.308,3.0,81.0,0.0,0.0,1,1,1,1.0,99,0,Silver,35,Lagos,1.0,1.0,Dormant
R04395,0,9,0.0,0,2,4,6,376.27,19.8,19,37.8,15.27,1.205,0.211,0.632,0.263,3.0,40.667,0.0,0.4,4,4,3,3.67,414,1,Bronze,29,Lagos,3.75,2.0,Champions
R04396,0,12,0.0,0,2,2,4,332.2,20.76,16,39.28,16.736,1.219,0.25,0.25,0.312,8.0,21.75,0.125,0.667,3,4,2,3.0,591,0,Silver,24,Cairo,3.1,2.0,Champions
R04399,1,17,0.0,0,1,3,4,397.12,16.55,24,14.64,13.724,1.104,0.625,0.125,0.25,8.0,36.625,0.25,0.25,2,2,3,2.33,210,0,Platinum,37,Cairo,2.25,3.0,Loyal Riders
R04400,0,15,0.0,0,2,2,7,321.86,18.93,17,57.992,16.295,1.124,0.353,0.235,0.353,4.0,58.5,0.25,0.667,3,4,2,3.0,400,0,Silver,44,Nairobi,3.1,0.0,At-Risk
R04401,1,8,0.0,0,3,5,7,396.6,18.89,21,46.72,15.09,1.157,0.619,0.571,0.286,3.0,63.333,0.667,0.5,4,5,3,4.0,673,0,Platinum,32,Lagos,4.1,3.0,Loyal Riders
R04402,0,8,0.0,0,1,1,6,485.63,26.98,18,12.91,18.979,1.306,0.333,0.667,0.111,4.0,129.5,0.25,0.5,4,2,5,3.67,302,0,Silver,57,Lagos,3.55,2.0,Champions
R04403,0,23,0.0,0,2,3,4,503.25,20.13,25,27.950000000000003,16.56,1.1,0.52,0.16,0.2,6.0,138.833,0.5,0.5,2,4,5,3.67,267,0,Gold,32,Cairo,3.45,3.0,Loyal Riders
R04404,0,1,0.0,1,3,6,8,592.86,21.96,27,35.22,17.014,1.174,0.407,0.296,0.296,10.0,41.5,0.0,0.429,5,5,5,5.0,613,0,Bronze,37,Nairobi,5.0,2.0,Champions
R04405,0,37,0.0,0,0,4,6,414.26,18.01,23,0.0,14.925,1.113,0.435,0.261,0.261,6.0,223.833,0.167,0.0,1,1,4,2.0,329,0,Bronze,23,Nairobi,1.75,1.0,Dormant
R04406,1,4,0.0,1,2,6,6,250.86,17.92,14,42.39,16.447,1.079,0.214,0.357,0.357,3.0,80.667,0.0,0.286,5,4,1,3.33,670,0,Bronze,44,Cairo,3.65,0.0,At-Risk
R04407,1,54,0.0,0,0,1,4,267.33,16.71,16,0.0,13.769,1.125,0.375,0.312,0.312,2.0,21.5,0.0,0.0,1,1,1,1.0,151,0,Bronze,42,Cairo,1.0,1.0,Dormant
R04408,0,9,0.0,0,3,3,5,374.4,17.83,21,36.23,16.064,1.052,0.381,0.619,0.143,5.0,106.4,0.0,0.75,4,5,3,4.0,134,0,Silver,37,Lagos,4.1,2.0,Champions
R04409,0,10,0.0,0,1,5,7,258.04,16.13,16,13.88,13.911,1.112,0.625,0.188,0.438,3.0,31.0,0.333,0.167,3,2,1,2.0,277,1,Platinum,44,Nairobi,2.15,3.0,Loyal Riders
R04411,0,2,0.0,1,1,2,3,247.68,16.51,15,63.308,13.295,1.147,0.133,0.6,0.2,7.0,68.429,0.0,0.333,5,2,1,2.67,598,0,Silver,39,Lagos,2.95,0.0,At-Risk
R04412,0,12,0.0,0,2,4,5,344.38,15.65,22,21.869999999999997,14.139,1.077,0.273,0.591,0.227,2.0,258.5,0.0,0.4,3,4,2,3.0,154,0,Bronze,26,Lagos,3.1,0.0,At-Risk
